League ID,League Name,League Abbreviation,League Location,Association Name,Association Location
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","Danbury Jr Hat Tricks","Danbury, CT"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","Lehigh Valley Phantoms","Bethlehem, PA"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","Long Island Gulls","Syosset, NY"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","Long Island Rebels","Dix Hills, NY"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","Long Island Royals","Dix Hills, NY"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","New Jersey Colonials","Montclair, NJ"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","New Jersey Devils","West Orange, NJ"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","New Jersey Jr Titans","Middletown, NJ"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","North Jersey Avalanche","Hackensack, NJ"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","Philadelphia Hockey Club","Sewell, NJ"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","Philadelphia Jr Flyers","West Chester, PA"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","Philadelphia Little Flyers","Aston, PA"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","Valley Forge Minutemen","Phoenixville, PA"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","Washington Little Capitals","Leesburg, VA"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","Wilkes-Barre/Scranton Jr Knights","Pittston, PA"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","[2025-26]","https://myhockeyrankings.com/league-info?l=107&y=2025"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","[2024-25]","https://myhockeyrankings.com/league-info?l=107&y=2024"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","[2023-24]","https://myhockeyrankings.com/league-info?l=107&y=2023"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","[2022-23]","https://myhockeyrankings.com/league-info?l=107&y=2022"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","[2021-22]","https://myhockeyrankings.com/league-info?l=107&y=2021"
107,"Atlantic Youth Hockey League","AYHL","Mid-Atlantic","[2020-21]","https://myhockeyrankings.com/league-info?l=107&y=2020"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Dix Hills Hawks","Dix Hills, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Great Neck Bruins","Great Neck, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Long Beach Lightning","Long Beach, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Long Island Arrows","Freeport, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Long Island Edge","Port Washington, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Long Island Enforcers","Freeport, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Long Island Rebels","Dix Hills, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Long Island Royals","Dix Hills, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Long Island Sharks","New Hyde Park, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Mamaroneck Tigers","Larchmont, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Mid-Hudson Polar Bears","Newburgh, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","New York Aviators","Brooklyn, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","New York City Cyclones","New York, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","North Park","Englewood, NJ"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","PAL Jr Islanders","Hauppauge, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Peconic Wildcats","Calverton, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Pelham Pelicans","Mount Vernon, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Westchester Express","Brewster, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","Westchester Vipers","Elmsford, NY"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","[2025-26]","https://myhockeyrankings.com/league-info?l=108&y=2025"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","[2024-25]","https://myhockeyrankings.com/league-info?l=108&y=2024"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","[2023-24]","https://myhockeyrankings.com/league-info?l=108&y=2023"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","[2022-23]","https://myhockeyrankings.com/league-info?l=108&y=2022"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","[2021-22]","https://myhockeyrankings.com/league-info?l=108&y=2021"
108,"Long Island Amateur Hockey League","LIAHL","Long Island","[2020-21]","https://myhockeyrankings.com/league-info?l=108&y=2020"
109,"Eastern Hockey Federation","EHF","New England","American Hockey Academy","Canton, MA"
109,"Eastern Hockey Federation","EHF","New England","AY NorthStars","Westboro, MA"
109,"Eastern Hockey Federation","EHF","New England","Bay State Breakers","Pembroke, MA"
109,"Eastern Hockey Federation","EHF","New England","Boch Blazers","Dedham, MA"
109,"Eastern Hockey Federation","EHF","New England","Boston Bulldogs","Quincy, MA"
109,"Eastern Hockey Federation","EHF","New England","Boston Jr Eagles","Brighton, MA"
109,"Eastern Hockey Federation","EHF","New England","Boston Jr Huskies","Canton, MA"
109,"Eastern Hockey Federation","EHF","New England","Boston Jr Terriers","Rockland, MA"
109,"Eastern Hockey Federation","EHF","New England","Cape Cod Whalers","Foxboro, MA"
109,"Eastern Hockey Federation","EHF","New England","Central Mass Penguins","Ashburnham, MA"
